RowType,Ticket,SignalID,Pattern,Direction,Source,Regime,Quality,Session,EngineName,EngineMode,DayType,Confluence,Spread,Slippage,ConfirmationUsed,BarTime,EntryTime,EntryPrice,OriginalSL,CurrentSL,OriginalTP1,TP2,RiskPct,LotSize,RiskDistance,RequestedEntryPrice,ExecutedEntryPrice,EntryBalance,EntryRiskMoney,OriginalLots,RemainingLots,Stage,ExitRegimeClass,ExitBETrigger,ExitChandelier,ExitTP0Dist,ExitTP0Vol,ExitTP1Dist,ExitTP1Vol,ExitTP2Dist,ExitTP2Vol,ExitTime,ExitPrice,PnL_Money,PnL_R,HoldingHours,MAE,MFE,MAE_R,MFE_R,PartialCloseCount,PartialRealized_PnL,PartialRealized_R,TP0_Time,TP1_Time,TP1_Lots,TP1_PnL,TP2_Time,TP2_Lots,TP2_PnL,BE_Time,TrailInternalUpdates,TrailBrokerUpdates,TrailBrokerFailures,LastTrailTime,LastTrailReason,MaxLockedR,ExitRequestTime,ExitRequestReason,ExitRequestPrice,ExitReason,Result,Runner_PnL,Runner_R,TP0_PnL,TP0_R,Total_PnL,Total_R,WouldBeFlatWithoutTP0,Reached05R,Reached10R,PeakR_BeforeBE,BE_Before_TP1,TP0_Closed,TP0_Lots,EarlyExit,EarlyExitReason,LossAvoided_R,LossAvoided_Money
ENTRY,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,MACrossEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,YES,2019.01.03 09:00,2019.01.03 09:00,1292.15,1284.59,1284.59,1319.27,1339.60,0.92,0.12,7.56,1292.15,1292.15,9999.64,92.00,0.12,0.12,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00
EXIT,2,2019.01.03 08:00|MACrossEntry|LONG|8,Bullish MA Cross (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,MACrossEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,YES,2019.01.03 09:00,2019.01.03 09:00,1292.15,1284.59,1291.60,1319.27,1339.60,0.92,0.12,7.56,1292.15,1292.15,9999.64,92.00,0.12,0.11,TP0_HIT,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2019.01.04 10:58,1291.58,-10.29,-0.11,26.0,7.55,6.39,1.00,0.85,1,4.54,0.05,2019.01.04 03:03,,0.00,0.00,,0.00,0.00,,6,6,0,2019.01.04 08:00,Chandelier Trail: SL=1291.60 (ATRx3.5),0.00,,,0.00,,LOSS,-14.83,-0.16,4.54,0.05,-10.29,-0.11,NO,YES,NO,0.85,NO,YES,0.01,NO,,0.00,0.00
ENTRY,5,2019.01.07 02:00|PinBarEntry|SHORT|11,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,NO,2019.01.07 02:00,2019.01.07 02:00,1284.26,1292.26,1292.26,1273.86,1269.86,0.42,0.05,8.00,1284.26,1284.26,9989.20,41.95,0.05,0.05,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00
EXIT,5,2019.01.07 02:00|PinBarEntry|SHORT|11,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,NO,2019.01.07 02:00,2019.01.07 02:00,1284.26,1292.26,1287.60,1273.86,1269.86,0.42,0.05,8.00,1284.26,1284.26,9989.20,41.95,0.05,0.05,INITIAL,1,1.00,3.00,0.70,15.00,1.30,40.00,1.80,30.00,2019.01.07 03:22,1287.63,-17.00,-0.41,1.4,3.33,1.51,0.42,0.19,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,1,1,0,2019.01.07 02:18,Chandelier Trail: SL=1287.60 (ATRx3.5),0.00,,,0.00,,LOSS,-17.00,-0.41,0.00,0.00,-17.00,-0.41,NO,NO,NO,0.19,NO,NO,0.00,NO,,0.00,0.00
ENTRY,7,2019.01.07 09:00|MACrossEntry|LONG|13,Bullish MA Cross (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,MACrossEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2019.01.07 10:00,2019.01.07 10:00,1291.50,1285.97,1285.97,1302.95,1310.58,0.92,0.16,5.53,1291.50,1291.50,9971.72,91.74,0.16,0.16,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00
EXIT,7,2019.01.07 09:00|MACrossEntry|LONG|13,Bullish MA Cross (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,LONDON,MACrossEntry,MODE_NONE,DAY_TREND,0,7.00,0.00,YES,2019.01.07 10:00,2019.01.07 10:00,1291.50,1285.97,1289.12,1302.95,1310.58,0.92,0.16,5.53,1291.50,1291.50,9971.72,91.74,0.16,0.16,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2019.01.07 17:31,1289.12,-38.56,-0.42,7.5,2.37,3.58,0.43,0.65,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,2,2,0,2019.01.07 16:00,Chandelier Trail: SL=1289.12 (ATRx3.0),0.00,,,0.00,,LOSS,-38.56,-0.42,0.00,0.00,-38.56,-0.42,NO,YES,NO,0.65,NO,NO,0.00,NO,,0.00,0.00
ENTRY,9,2019.01.22 03:00|PinBarEntry|SHORT|28,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,NO,2019.01.22 03:00,2019.01.22 03:00,1279.45,1287.45,1287.45,1269.05,1265.05,0.79,0.09,8.00,1279.45,1279.45,9932.89,78.22,0.09,0.09,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00
EXIT,9,2019.01.22 03:00|PinBarEntry|SHORT|28,Bearish Pin Bar,SHORT,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_B_PLUS,ASIA,PinBarEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,NO,2019.01.22 03:00,2019.01.22 03:00,1279.45,1287.45,1281.46,1269.05,1265.05,0.79,0.09,8.00,1279.45,1279.45,9932.89,78.22,0.09,0.09,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,2019.01.22 09:22,1281.46,-18.36,-0.23,6.4,2.00,1.94,0.25,0.24,0,0.00,0.00,,,0.00,0.00,,0.00,0.00,,2,2,0,2019.01.22 05:00,Chandelier Trail: SL=1281.46 (ATRx3.5),0.00,,,0.00,,LOSS,-18.36,-0.23,0.00,0.00,-18.36,-0.23,NO,NO,NO,0.24,NO,NO,0.00,NO,,0.00,0.00
ENTRY,11,2019.01.28 17:00|EngulfingEntry|LONG|36,Bullish Engulfing (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A_PLUS,NEWYORK,EngulfingEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,YES,2019.01.28 18:00,2019.01.28 18:00,1302.61,1294.15,1294.15,1330.43,1351.30,0.84,0.09,8.46,1302.61,1302.61,9914.26,83.28,0.09,0.09,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00
ENTRY,12,2019.01.29 08:00|PinBarEntry|LONG|40,Bullish Pin Bar (Confirmed),LONG,SIGNAL_SOURCE_PATTERN,TRENDING,SETUP_A,LONDON,PinBarEntry,MODE_NONE,DAY_TREND,0,6.00,0.00,YES,2019.01.29 09:00,2019.01.29 09:00,1305.15,1296.20,1296.20,1326.22,1340.27,0.84,0.09,8.95,1305.15,1305.15,9913.99,83.28,0.09,0.09,INITIAL,0,1.20,3.50,0.70,10.00,1.50,35.00,2.20,25.00,,,,,,,,,0,0.00,0.00,,,,,,,,,0,0,0,,,0.00,,,,,,,,,,,,,NO,NO,0.00,NO,NO,0.00,NO,,0.00,0.00
